Metadata_profile_id	Metadata_cell_line	Metadata_pert_name	cc_all_high_h2ax	cc_all_large_notround_polynuclear_mean	cc_all_large_round_polyploid_mean	cc_all_n_objects	cc_all_n_spots_h2ax_mean	cc_all_n_spots_h2ax_per_nucleus_area_mean	cc_all_nucleus_area_mean	cc_all_nucleus_roundness_mean	cc_cc_early_mitosis	cc_cc_g1	cc_cc_g2	cc_cc_high_h2ax	cc_cc_late_mitosis	cc_cc_mitosis	cc_cc_n_objects	cc_cc_n_spots_h2ax_mean	cc_cc_n_spots_h2ax_per_nucleus_area_mean	cc_cc_s	cc_early_mitosis_high_h2ax	cc_early_mitosis_n_objects	cc_early_mitosis_n_spots_h2ax_mean	cc_early_mitosis_n_spots_h2ax_per_nucleus_area_mean	cc_g1_high_h2ax	cc_g1_n_objects	cc_g1_n_spots_h2ax_mean	cc_g1_n_spots_h2ax_per_nucleus_area_mean	cc_g1_plus_g2_count	cc_g2_g1_count	cc_g2_high_h2ax	cc_g2_n_objects	cc_g2_n_spots_h2ax_mean	cc_g2_n_spots_h2ax_per_nucleus_area_mean	cc_g2_plus_all_m_count	cc_infection_percentage	cc_late_mitosis_high_h2ax	cc_late_mitosis_n_objects	cc_late_mitosis_n_spots_h2ax_mean	cc_late_mitosis_n_spots_h2ax_per_nucleus_area_mean	cc_mitosis_high_h2ax	cc_mitosis_n_objects	cc_mitosis_n_spots_h2ax_mean	cc_mitosis_n_spots_h2ax_per_nucleus_area_mean	cc_polynuclear_high_h2ax	cc_polynuclear_n_objects	cc_polynuclear_n_spots_h2ax_mean	cc_polynuclear_n_spots_h2ax_per_nucleus_area_mean	cc_polyploid_high_h2ax	cc_polyploid_n_objects	cc_polyploid_n_spots_h2ax_mean	cc_polyploid_n_spots_h2ax_per_nucleus_area_mean	cc_s_high_h2ax	cc_s_intensity_nucleus_area_mean	cc_s_intensity_nucleus_area_sum	cc_s_n_objects	cc_s_n_spots_h2ax_mean	cc_s_n_spots_h2ax_per_nucleus_area_mean	vb_infection_percentage	vb_live_cell_area	vb_live_cell_roundness	vb_live_cell_width_length	vb_num_live_cells	vb_percent_all_apoptosis	vb_percent_caspase_dead_only	vb_percent_dead	vb_percent_dead_only	vb_percent_early_apoptosis	vb_percent_late_apoptosis	vb_percent_live	vb_ros_back_mean	vb_ros_mean
profile_0	A549	AKT1-1	0.08739729674576334	0.00013941087016804623	0.03965897680208334	0.04700712230768454	0.0273605301513632	0.025752040001196977	6.240662888921353e-05	0.02103780333724984	0.027789409902502053	0.020401316135693168	0.1827870072160542	0.023376257158789212	0.02142608568875684	0.2932310037605824	0.09570117577888898	3.345764691537799e-06	0.0018831549163087374	0.0070651747787147615	0.023242675131712607	0.19870009702623087	0.5064701232669903	0.593033441728538	0.07010529814168931	0.11924575839504904	0.004940199658575993	0.00659470279093367	0.019757750463872875	0.15196532740553612	0.017773856440310317	0.06090083460062172	0.00016362749776147365	2.7947022135425907e-05	0.08729814743949504	0.0001432484904771435	0.013777244354106353	0.5731966136124937	0.005582083511520492	0.01823637809600182	0.0025328008202306013	0.5397289275619299	0.06596461568782025	0.11677718761347396	0.0567982091950222	0.05437266104542715	0.015678497213524312	0.0408259537284525	0.018637514517669568	0.008071234604625728	0.13658098134086297	0.1309549810749168	0.02819271617129798	0.0035006618002261505	0.07251501606456663	0.0825764149849594	0.001558839031325836	0.0021013610331899048	0.0001432484904771435	0.17782006359045213	0.02604051972050201	0.04959670885427097	0.19530124842537558	0.03394848682175504	0.0499691521626333	0.02645242376872981	0.06984404133833749	0.014611600624893166	0.019268182574208516	0.027345301032849427	0.1318304794052577	0.13425912380914057
profile_1	A549	AKT1-2	0.05878507664981776	1.0399880547313316	0.008116472350903571	0.10960008742885137	0.0017881087773539755	0.023140869775290552	0.07585378453941989	0.039276960790596144	0.29167201124030806	0.6425523112277912	4.140807625224682e-06	0.08298030581936948	0.21070598516349498	0.8816881718863159	0.16338990534875739	0.0029880165011039314	0.010345840136445296	0.5833611664731856	0.25465983231404726	0.5231106675060363	0.3076309254815687	0.4701276807488359	0.03396550579459312	0.00664557341388156	0.024660002626411933	0.02452116519157612	0.4775986218345594	0.0319654713291714	0.020759978264817004	0.4334536640717299	0.006816592050116855	0.06634431904576221	0.04558273243075774	0.07364270847844169	0.013777244354106353	1.3833219940465054	0.17786603604394008	0.18532466121085514	0.0019519679440330253	1.2792536438813804	2.0666862457097728	1.92201306559902	0.058814921983112424	1.1510870497781085	0.17298469689211693	0.13244245088044238	0.006120885090872068	0.18180154741467905	0.13263898604330418	0.13651118126721765	0.05646677533769389	0.10847997718953596	0.2544706623398885	0.34862267447451156	0.0008062424291379206	0.04590708234452143	0.07364270847844169	0.04698396189028633	0.0544037813315142	0.0250369090902009	2.6073181052530437e-05	0.07969196980342017	0.23481278357122723	0.009536566268377655	0.021274367962650434	0.004718096192664103	0.11202776936878969	0.009692666392060144	0.09527840593662361	0.2674246919286182
profile_2	A549	ARID1B-1	0.05918822146611185	0.14760858762794443	0.06134347489810268	0.0005810294349966648	0.00492187342430062	0.0010194702726695893	0.058387625102175975	0.008889905133981982	3.970208195735143e-06	0.5370170281181776	0.20491294344398148	0.03753556354565682	0.04381372789975404	0.08108029221523136	0.005650346899004752	0.07643196910354007	0.049779936160214706	0.2485529339800922	0.0457646589778573	0.023624916998507547	0.04844456591322719	0.052713139130874886	7.641441470228906e-06	0.059945919561305266	0.09970941588651462	0.10283333445672839	0.23877715814099787	0.06481907940813585	0.041375895570180884	0.4920841622224088	0.020445049069297366	0.09061818489469874	0.34957044211969834	0.0001767127450342268	0.013777244354106353	0.025697439228849157	1.1300501375523475	2.756490281674648	0.004609131504805672	0.45005588931662294	0.037394484094746765	0.04078477483670749	0.05691226169406417	0.2589630279083033	0.004701460597787913	0.02375890042909729	1.5022585622608216	0.026139525894131998	0.8113210308235934	0.8518523272453737	0.003612126214840141	0.0106319453925138	0.060078497310990436	0.09385729096882803	0.04554829099231323	0.048749682588101466	0.0001767127450342268	0.006758987224770048	0.011430477198929066	0.003418508411693559	0.02721385178455612	0.058891600298756536	0.2749741256555885	0.0728261877611567	0.1759604091337098	0.011378899849357868	0.022051367975850097	0.075379863083321	0.09461256062880344	0.008628333749283157
profile_3	A549	ARID1B-2	0.02440608278166546	0.00983873859176257	0.043090631650986214	0.0019141189332310723	0.1883035921209858	0.23051746316169816	0.04727258835525427	0.021204417399114894	0.00016484142901276435	0.060091602115524057	0.0007802116793769742	0.018956039847057588	0.04444464300705121	0.04613825334047528	0.00015520719852995152	0.31447063180080276	0.2755524202197769	0.006766228199918346	0.0457646589778573	0.038102993913859316	0.07158200106605374	0.3074131450232266	0.037488892250077156	0.0061474921960184324	0.2814766505965157	0.33982445190207894	0.009735999887214828	0.007061898326988404	0.16402643609018402	0.2329204105230434	0.4482253973083015	0.3139627458635306	0.01287801281155123	0.14118019974888601	0.013777244354106353	0.16729668526035474	0.22901926729567498	0.18517172164003848	0.0031473234838659803	0.004287788544827432	0.0910768843477995	0.12208295653236277	0.09585826938026834	0.041371377886371165	0.5791434261111025	0.2126983733570647	0.8292490461122658	0.2274885201809923	2.082066991818827	0.860465855574011	0.03299916635350154	0.024557434774735955	0.00022501042816348903	0.008419960515473989	0.21993418286997557	0.35760776081918294	0.14118019974888601	0.00016495022363852108	0.035359324850071344	0.0107524058865374	0.06751053669832761	3.6565520330435606e-06	0.07374820769882477	0.006240955341993491	0.00043772520602604245	0.003883331231975717	0.01310544240070015	0.00663169140437881	0.1477473534323889	0.056135956504660106
profile_4	A549	ATF4-1	6.361531202737969	0.09748687826566753	0.8911056106885193	0.16146624550260502	2.985923665543064	2.5311370548134877	0.6252704121125976	0.05286867828672017	0.03097987181962872	0.1939473027135462	0.005193226107166794	6.563451865630422	0.46292876000641386	0.03434055709485017	0.21564409313954672	2.689084177527008	2.5901379970558045	0.2565637521621188	0.0457646589778573	0.04805661638739106	0.0030264001789487988	0.044749007474567115	14.858241737301094	0.23215184000819905	5.157587535516133	5.794572373975733	0.07414812658208998	0.3497175854426875	6.026090457470508	0.22854002849731006	2.418828632506839	1.9314273435297575	0.0031589247577182506	0.014494479036940063		0.5932027097318568			0.007047155918409352	0.1396566652798428	0.6440730051452529	0.7081559797303372	5.278839386984268	0.07278488488134474	4.398412094713849	2.7926671002023404	1.2657434436145798	0.5159949960868413	1.175740404217348	1.0195206061817808	0.5383971731210385	0.45898739973603836	0.1532023806358085	0.2329079569518485	0.6335704652412569	0.5205613118326019	0.014494479036940063	0.14666935885340868	0.0023674030886568194	0.01893599891000811	0.0006728157427102585	0.08761195044977686	0.05285411479100325	0.030160766272550266	0.22010672207481652	0.04025120473867703	0.028069454607916478	0.02968166099697031	0.13592647637505567	0.09199647099489354
profile_5	A549	ATF4-2	0.09737587989826461	0.013607990760032622	0.14405005676105123	0.013186252991448004	0.003958864337774224	4.2828247901675976e-06	0.09081721155342297	9.370910596897484e-05	1.0019578396606483	1.2212842407697964	0.7144130392270067	0.2045440029224051	0.9762975534557046	0.028697066020699415	0.005890962677252975	0.009643102968493121	0.022350654286771125	0.2768986541170468	0.0457646589778573	0.17173817773588548	0.37425075605328895	0.967707082141494	0.17466877450107446	0.022056801225314178	0.12454217203232679	0.08343354199621576	0.12354050914056437	0.1708576541966111	0.3457898737353749	0.5085034196125846	0.1619920550585758	0.1963564016776764	0.7170755102330751	0.0038761799415974432	0.013777244354106353	0.8160956728781459	0.11148778815291589	0.10016564365014656	0.00916511625192895	0.08684510163840957	0.13427777051394593	0.09003987526199814	0.3264248020570366	0.039572231824119244	0.05115332992604383	0.006233430809655729	0.01821086821089076	0.058767379506940894	0.20993852708370087	0.36921821801914867	0.10061050660705534	2.2725997669060662	0.10000475193996496	0.037032364494437836	0.1016659494186351	0.4022644438765495	0.0038761799415974432	0.021491590345596452	0.0068540621940262085	0.00038811971731404977	0.03318820149680028	0.20274453453396576	0.093561733195614	0.3624691951443581	0.8664897197082523	0.048925453987149974	0.1388145032749756	0.3656954452144247	0.11004403811209239	7.632351629425134e-05
profile_6	A549	ATP50-1	0.0047893151662904065	2.6326960835864646	0.31604901381811956	0.06448780825142424	0.029370667802173348	0.05053599056407413	0.00017816000486865427	0.05046667558265777	0.008989314222194917	0.3010359849054589	0.012393710107195715	0.003214195563305397	0.19962856505397278	0.4083304010593266	0.07091176870830206	0.0021484024732291006	0.009099022660766372	0.117002510589331	0.11259594452755449	0.0071355958712697965	0.0570130275859642	0.17150271511932605	0.07742446351508976	0.00998168720337364	0.04039983807974872	0.02318544865035792	0.17123418129750254	0.018544408460370115	0.15741085446845957	0.37772017203240565	0.014575046852285636	0.012963403371950158	0.0875411208759913	0.19674408413295952	0.013777244354106353	0.8632020778755174	0.00224315479584923	0.0039295817822459275	0.0045645590159989575	0.9766932402909632	0.7807998450541378	1.66678379692471	0.03409398553301112	2.4006499400240346	0.022067239964129064	0.04785615770773025	0.01714914459103968	0.9029962485422356	0.13496281481361008	0.3161685323641297	6.446528264710969e-06	0.24300622187977158	0.003159971115452846	0.09555375782586678	0.03756604499809093	0.015138818941292879	0.19674408413295952	0.013771374935554049	0.0021876723798391175	0.010364953492986074	0.00040222489360801204	0.05561312235283887	0.21093760063146152	0.0004618269108126147	0.002872791353939197	0.056564770947882516	0.0029735622998631733	0.0004682735905044277	0.011012577999728617	0.016198202316463028
profile_7	A549	ATP50-2	0.04446084498964362	0.00011669123546783957	0.22974908375311612	0.06511692168800443	0.06516628389578667	0.05949266792815332	0.04301457401488334	0.006995605868605712	0.4368832019966885	0.022678698279263894	0.000163729785870765	0.06593140506289565	0.09232977519193844	0.15155861708763435	0.07775499902458317	0.055120949850508055	0.09889442714125947	0.02401576923531393	0.0457646589778573	0.30010206007686907	0.25060199977499253	0.5243291580181985	0.08890854151608833	0.10447159614582344	0.061360826860190884	0.030187732161317624	0.014171225095398768	0.0035936171416200515	0.015792701154127127	0.004761956943964813	0.05621566572011713	0.18178190626922924	0.0028642556616167614	0.0083255966434845	0.013777244354106353	0.061893639669920675	0.11630398157397027	0.09218792132760494	0.005810497068795125	0.024180603705359453	0.2561859621860871	0.25686737643156465	0.5872081553144411	0.003004535928764533	0.004372299545186003	0.1790273435317633	0.02783764461660537	0.38899293598487567	0.03322265029005768	0.00012617006342094942	0.37648012957893545	0.04536115693407163	0.11810791647201378	0.07425177602063875	0.5062685550221588	0.3992804837888084	0.0083255966434845	0.9555625658761495	0.5985527926748964	0.9717788258942349	0.6156117517845042	0.008708694805260177	0.0759796518995189	0.011821360843357564	0.1534650871250208	0.017401254165684003	0.002646132428764442	0.011758419916620256	0.051990392757664095	0.0266065948441924
profile_8	A549	AURKB-2	0.005156974984335977	0.05683593073659152	0.2674800091509928	0.008677558527139603	0.06136014474323415	0.016909841607074386	0.030874545925718713	3.0002081884142183e-10	0.6646013956071372	0.4699505625930101	0.07962822106466005	0.01492174359691404	0.09644289749857118	0.02460993255077055	0.00016460203044595144	0.23220896990000006	0.0855816110084149	0.5489260699875748	0.0457646589778573	0.669063357382133	0.4966310960213036	0.23144847421998443	0.1522682803305354	0.12180817434401497	0.6392249536146016	0.46956493820147693	0.33579745719354637	0.00017530063151063586	0.027068716683469534	0.006413574770777771	0.060797896518297784	0.012194078063425639	0.042589191959557265	5.1358156447060095	0.013777244354106353	0.4429436529191606	0.0029415404899321685	0.0005689184368074904	0.00274444104803868	0.0024807464791026597	0.11649815945835136	0.10023116837044492	0.16283056304055765	0.05203637972151022	0.388969405336046	0.4268620101945285	0.0063629776067015975	2.69685248214134	0.0007896556960069501	0.0002110293859075228	0.010061435255049333	0.0014219706285189728	0.11460371891523911	0.16077634208881367	0.0001686342217989744	0.03741378877469496	5.1358156447060095	0.011388698463665851	0.07071826560869697	0.0014358898312518244	0.15014050710215754	0.007680086213541852	0.5800789829512184	0.005128777530587797	0.0300050835381504	0.004385312749572667	0.0032114469393811256	0.005114229456747088	0.045406838277929205	0.04886270513550994
profile_9	A549	BCL2-1	0.07571638830898621	0.0008860665338187657	7.150534110309617e-05	0.01120477442387332	0.12023939363799456	0.10359067783205314	0.17705513225750155	0.007328332641682335	0.0026297385581671297	0.019803624684884297	0.01463766228604182	0.11060882350908251	0.036756834352794344	0.12971949991259915	0.010845969866460184	0.2862239061471301	0.2421042762355028	0.023830975731989862	0.0457646589778573	0.0024645063741764346	0.27383883216880106	0.3098873697418512	4.876015338615799e-05	0.008536447513175291	0.08015974479323083	0.09523481634444092	0.017139123189210324	0.0737067878977252	0.5896423469254971	0.03324815182431382	0.5297492242868799	0.6070476548385618	0.002759483144595996	0.08624495254712063	0.013777244354106353	0.061013952748357254	0.05481682757802275	0.0490107313299486	0.003221135050783101	0.1444880310896002	0.4824785287947963	0.8906437069879543	0.31668692309445584	0.0013216413699632587	0.027181363647596057	0.07447688005237714	0.06582969518662399	0.04587753422524746	0.06446678189235376	0.07455058862730767	0.06065966846125082	0.10351839325744398	0.03030625029820956	0.026383438733376712	0.31476774724735807	0.33277452996862117	0.08624495254712063	0.003175331345286555	0.0033100258684113973	0.011523914564080646	0.034076590765760716	0.0031008081300297414	0.00013477150166390142	0.009040467098892951	0.003579310883441635	0.003366477614716354	0.01993883273131084	0.008732357296750393	0.0369310886528543	0.00191148275073856
